STC,DCArrayOutput_W_,Vmp,Imp,CellTemperature_C_,PlaneOfArrayIrradiance_W_m_2_,Fill Factor,Gamma,Pmp,Voc,Isc,,
-2,11541.914,31.63883916,3.850688511,64.394,875.936,1.861495078,0.139087005,121.8313144,43.47545156,5.216470079,,
-2,12997.292,31.6102212,4.340166964,64.58,985.863,1.775124135,0.139160956,137.1936378,45.18631008,5.389591166,,
-2,13395.715,31.2671134,4.522298304,66.81,1029.133,1.553338013,0.137396443,141.3992139,44.9760702,4.883503006,,
-2,12986.934,31.20464624,4.393073463,67.216,1000.249,1.657119421,0.137050178,137.0843033,43.85399908,5.180030695,,
-2,11844.388,31.56667882,3.960635082,64.863,901.017,1.966026801,0.138758864,125.0240956,45.02215925,5.459549847,,
-2,9928.287,32.33859444,3.240666047,59.846,738.749,2.08696441,0.141859529,104.798585,43.56232017,5.02064436,,
-2,7158.048,33.17097704,2.277809702,54.436,530.234,3.047859363,0.14249779,75.55717333,42.57507689,5.408977623,,
-2,3752.831,34.02920812,1.164094562,48.858,295.832,6.062105037,0.133904433,39.61321611,44.74899266,5.366366093,,
-2,824.242,35.34886534,0.246127624,40.281,78.733,23.06321412,0.110504264,8.700332222,43.61128188,4.601048542,,
-2,166.59,37.31181122,0.047128508,27.523,10.407,128.394578,0.168968002,1.75845,44.55308099,5.067560775,,
-2,2737.634,35.96276674,0.803532386,36.291,189.033,7.541687321,0.1528688,28.89724778,43.8558049,4.969330917,,
-2,5471.888,34.48001792,1.675138856,45.928,382.347,4.011287466,0.151063871,57.75881778,45.20196134,5.125601078,,
-2,9271.128,32.7718642,2.986156237,57.03,679.099,2.25110162,0.144105508,97.86190667,43.75189648,5.035143945,,
-2,10343.087,32.07518612,3.403784752,61.558,771.831,2.140262239,0.141451988,109.1770294,44.54943843,5.24512725,,
-2,11748.253,31.36466064,3.953791774,66.176,899.345,1.99101395,0.137888505,124.0093372,44.08372129,5.600804859,,
-2,11818.872,31.09525178,4.012019613,67.927,913.96,1.786562378,0.136499147,124.75476,44.07034711,5.057417862,,
-2,11976.063,31.56883286,4.004392525,64.849,909.715,1.77672906,0.138960002,126.4139983,44.31685196,5.068126784,,
-2,9979.243,32.17319494,3.274043939,60.921,741.754,2.15069935,0.142009957,105.3364539,44.71466959,5.06650379,,
-2,5127.698,33.4480789,1.618200593,52.635,364.204,4.342776021,0.148613692,54.12570111,43.7696032,5.370297644,,
-2,4592.086,34.01336054,1.425087616,48.961,322.413,4.693817455,0.150341391,48.47201889,44.36856002,5.12792861,,
-2,2227.156,34.57094918,0.680018034,45.337,154.539,9.324394719,0.152122564,23.50886889,42.93945147,5.105001704,,
-2,43.572,36.01246352,0.012771319,35.968,2.836,502.7886631,0.162174424,0.459926667,46.03439088,5.023329502,,
-2,76.143,37.51567572,0.021423889,26.198,4.727,268.8876742,0.17002997,0.803731667,42.23840053,5.116518046,,
-2,803.193,36.63159616,0.231443596,31.944,51.252,26.35123882,0.165420829,8.478148333,44.60010277,5.009174813,,
-2,6150.334,34.78496844,1.86632891,43.946,428.037,3.613282839,0.15166958,64.92019222,43.61616031,5.378167514,,
-2,5682.826,34.6158763,1.732886524,45.045,388.029,3.851583423,0.154589955,59.98538556,44.13208373,5.235164468,,
-2,9833.209,33.28821836,3.118069666,53.674,702.211,2.261413018,0.147811675,103.7949839,44.13523103,5.318275723,,
-2,7719.99,33.59147642,2.4258768,51.703,544.955,2.752471274,0.14953305,81.48878333,43.43966566,5.163380792,,
-2,4221.281,34.64080162,1.286285652,44.883,287.433,4.971724902,0.155020356,44.55796611,43.90837098,5.045278264,,
-2,10801.602,32.8826434,3.467388817,56.31,781.871,2.059981058,0.145825731,114.01691,43.42285195,5.408964736,,
-2,5028.555,34.47217106,1.539769328,45.979,344.403,4.459672755,0.154119423,53.07919167,43.0171137,5.502829097,,
-2,9002.446,33.06096714,2.874260105,55.151,651.477,2.549302648,0.145862124,95.02581889,44.28748584,5.469932807,,
-2,6438.538,33.84442226,2.008081126,50.059,461.945,3.541813758,0.147122159,67.96234556,44.69296884,5.385857703,,
-2,1759.66,35.0774563,0.529519265,42.045,118.233,11.82157588,0.157098178,18.57418889,44.02131707,4.987951246,,
-2,885.064,36.01507914,0.259400852,35.951,65.127,25.16881144,0.143448066,9.342342222,43.47711708,5.408262221,,
-2,669.093,37.02855496,0.190735186,29.364,51.47,33.75324606,0.137218736,7.062648333,43.45896864,5.485342024,,
-2,3081.642,35.61165822,0.913421193,38.573,223.71,6.65280669,0.145404512,32.52844333,43.18241528,5.01142523,,
-2,6210.576,34.6828054,1.890160823,44.61,434.453,3.511979547,0.150893376,65.55608,43.6027827,5.280204562,,
-2,1085.427,35.69812754,0.320949187,38.011,71.366,19.92487781,0.160542625,11.457285,44.86288377,5.088504895,,
-2,1029.681,35.7236683,0.30424801,37.845,67.644,21.39012322,0.160677296,10.868855,44.54437082,5.21920376,,
-2,1117.758,35.70197404,0.33047351,37.986,73.482,18.6469446,0.160563902,11.79855667,42.4910166,5.177730496,,
-2,3531.277,34.88528516,1.06849035,43.294,238.486,6.289181171,0.156296766,37.27459056,43.7197266,5.36203383,,
-2,11219.362,32.61015734,3.631586246,58.081,820.124,2.063736556,0.144400845,118.4265989,44.31976803,5.514498657,,
-2,11659.402,32.04149078,3.841003104,61.777,871.362,1.79993229,0.14124034,123.0714656,42.85162978,5.169472105,,
-2,9705.413,32.75293942,3.127842201,57.153,711.205,2.090009122,0.144045706,102.4460261,44.27095858,4.836424057,,
-2,6961.886,33.73841272,2.178127793,50.748,504.835,3.092591058,0.14556553,73.48657444,44.68867859,5.085492123,,
-2,3651.485,34.84712788,1.106072584,43.542,279.246,5.96209505,0.138026875,38.54345278,45.35100362,5.067136572,,
-2,840.228,35.87583584,0.247215797,36.856,66.683,26.51955727,0.133003514,8.869073333,45.17497206,5.206508991,,
-2,611.474,37.10979304,0.173928423,28.836,53.179,36.2191237,0.121372116,6.454447778,45.07812638,5.185984008,,
-2,3326.831,35.27393552,0.995538176,40.768,256.568,6.394163795,0.13687034,35.11654944,43.8929083,5.115654847,,
-2,6617.45,33.35668606,2.094058774,53.229,489.805,3.15672619,0.142609531,69.85086111,43.8731932,5.025848966,,
-2,9514.063,32.61631174,3.079018295,58.041,701.879,2.300547368,0.143081957,100.4262206,44.47503975,5.194717726,,
-2,11494.745,31.65837938,3.832584669,64.267,871.708,1.919471061,0.139190439,121.3334194,45.40078142,5.12977927,,
-2,12955.896,31.62499176,4.324323024,64.484,982.172,1.766851429,0.139239033,136.75668,44.32141722,5.451737571,,
-2,13323.306,31.29142328,4.494359218,66.652,1022.62,1.478835427,0.137524101,140.6348967,43.2899604,4.804251737,,
-2,13093.356,31.6602257,4.365339906,64.255,991.233,1.722066299,0.13943003,138.2076467,44.88450358,5.302559047,,
-2,11839.877,32.01318054,3.903906995,61.961,885.789,1.801432539,0.141090575,124.9764794,44.83090826,5.021907997,,
-2,9807.722,32.58169324,3.177427081,58.266,723.265,2.160448396,0.143136961,103.5259544,44.84226,4.987761148,,
-2,6993.627,33.49716024,2.203817213,52.316,511.703,3.061533788,0.144266534,73.82161833,44.0230375,5.133843362,,
-2,3644.884,34.51371326,1.114738807,45.709,281.531,5.929735611,0.136659109,38.47377556,43.36477245,5.260936565,,
-2,815.63,35.7659798,0.240715558,37.57,72.366,25.81162999,0.118970618,8.609427778,43.4086471,5.119334029,,
-2,652.296,36.84638472,0.186866275,30.548,53.664,33.97352233,0.12830476,6.885346667,43.86154068,5.33313411,,
-2,3277.115,34.976678,0.98899528,42.7,252.992,6.63680598,0.136730685,34.59176944,44.05606866,5.211061025,,
-2,6507.402,33.07466068,2.076793591,55.062,485.905,3.620311633,0.141363524,68.68924333,44.60518016,5.575058004,,
-2,9144.412,31.5656018,3.057896678,64.87,701.092,2.31981502,0.137677151,96.52434889,43.77672507,5.115015662,,
-2,10931.205,30.3716482,3.799100428,72.63,870.925,1.927839925,0.132485509,115.3849417,45.09061005,4.933259874,,
-2,12472.904,30.5355091,4.311650108,71.565,985.837,1.768392068,0.133549898,131.6584311,44.49445809,5.232645485,,
-2,12834.918,30.16747598,4.490918965,73.957,1029.065,1.759868269,0.13165319,135.47969,44.96084655,5.302978611,,
-2,12499.237,30.26456164,4.359435042,73.326,998.45,1.756375984,0.132141209,131.9363906,44.09843076,5.254833422,,
-2,11581.804,31.13848644,3.926085996,67.646,895.456,1.835512843,0.136525274,122.2523756,43.88385017,5.113402871,,
-2,9678.769,31.91270996,3.201382271,62.614,731.613,2.209015321,0.139643205,102.1647839,43.8497219,5.14675038,,
-2,7028.901,33.1526677,2.23794826,54.555,521.135,3.151243603,0.142369933,74.193955,45.61618822,5.125444173,,
-2,3619.994,34.02997742,1.122864329,48.853,285.8,6.151898295,0.133698558,38.21104778,44.65613957,5.264012562,,
-2,758.185,35.36994416,0.22626736,40.144,70.791,26.81800522,0.113051997,8.003063889,44.51861159,4.821044536,,
-2,685.314,36.93885458,0.195833631,29.947,53.249,29.94535788,0.135849875,7.23387,44.7872548,4.836662281,,
-2,3357.147,35.80013672,0.989844032,37.348,249.589,6.562884513,0.141979621,35.43655167,43.48809813,5.347807932,,
-2,6740.106,34.3373897,2.071956079,46.855,480.917,3.350369581,0.147937302,71.14556333,44.33269541,5.376707395,,
-2,9595.961,33.12528062,3.057806532,54.733,694.758,2.28101337,0.145792779,101.2906994,44.41811157,5.201604291,,
-2,11546.854,32.13042186,3.793397404,61.199,860.374,1.918525071,0.141663345,121.8834589,43.21102456,5.411500284,,
-2,12774.292,31.5155973,4.278508435,65.195,972.384,1.706370226,0.138669239,134.8397489,43.43111617,5.297734738,,
-2,13146.938,31.17972092,4.450752937,67.378,1013.383,1.717297052,0.136940559,138.7732344,43.80893617,5.439868833,,
-2,12728.78,31.12110026,4.317307014,67.759,983.486,1.712207768,0.136615411,134.3593444,44.56566101,5.162071158,,
-2,11501.969,31.33988918,3.873966244,66.337,882.481,1.923425068,0.137577662,121.4096728,43.20504429,5.40498018,,
-2,9610.245,32.107189,3.159462979,61.35,721.142,2.252481791,0.140667823,101.441475,44.27590987,5.160708746,,
-2,6878.396,33.09697038,2.193714116,54.917,510.709,3.172184318,0.142165678,72.60529111,42.97197487,5.359710988,,
-2,3522.444,33.9658178,1.094669752,49.27,277.518,6.883007183,0.133978168,37.18135333,45.31539966,5.647517709,,
-2,556.893,35.45841366,0.165780541,39.569,36.903,39.79814483,0.159290979,5.878315,43.40928472,5.389308607,,
-2,649.373,36.77807088,0.186374451,30.992,52.634,32.81088267,0.130229372,6.854492778,42.82190914,5.252030159,,
-2,3345.895,35.47072246,0.995688221,39.489,253.139,6.056108703,0.139519318,35.31778056,43.63861155,4.901354801,,
-2,6767.813,33.9935126,2.101519397,49.09,489.368,3.391993373,0.145980175,71.43802611,45.15202555,5.366698575,,
-2,9618.764,32.77848018,3.097501691,56.987,705.26,2.420155339,0.143963074,101.5313978,43.70218803,5.622641919,,
-2,11641.976,31.92701894,3.849013423,62.521,874.028,1.821587033,0.140599071,122.8875244,43.33701148,5.165338205,,
-2,12855.075,31.3132714,4.333384928,66.51,986.045,1.58713081,0.137612846,135.6924583,43.91766355,4.903759987,,
-2,13230.084,30.97585642,4.50837855,68.703,1027.781,1.741121465,0.135876112,139.6508867,45.04546877,5.397860494,,
-2,12794.53,30.92292858,4.36741856,69.047,996.115,1.687084257,0.135580101,135.0533722,44.78380751,5.087696441,,
-2,11640.049,31.291731,3.926506459,66.65,894.73,1.890412871,0.137323197,122.8671839,43.85536399,5.296266746,,
-2,9713.737,32.07010874,3.197179386,61.591,730.053,2.23252586,0.140447187,102.5338906,43.79818701,5.226462048,,
-2,6867.988,32.64323724,2.220840671,57.866,518.87,3.156715654,0.139717904,72.49542889,44.90176574,5.096624852,,
-2,3482.268,33.38515016,1.10100668,53.044,281.341,5.860907898,0.130650255,36.75727333,43.50750517,4.951582325,,
-2,733.664,35.27008902,0.219569367,40.793,67.612,28.35341408,0.114539299,7.744231111,43.89081031,5.002764584,,
-2,684.606,37.02086196,0.195197958,29.414,52.58,31.12720547,0.137436224,7.226396667,44.61853423,5.041347452,,
-2,3303.735,35.50195604,0.982277097,39.286,247.034,6.295256153,0.141165825,34.87275833,43.62264143,5.032545927,,
-2,6677.612,34.19291516,2.0614184,47.794,478.462,3.340937185,0.147317665,70.48590444,45.13755329,5.217140983,,
-2,9519.64,32.9818831,3.046675309,55.665,692.612,2.318825549,0.145081357,100.4850889,44.12944108,5.280089339,,
-2,11520.657,31.96994588,3.803789204,62.242,863.474,1.900714033,0.140834507,121.606935,44.92837104,5.144633613,,
-2,12817.214,31.32973442,4.318351781,66.403,982.526,1.727525887,0.137698966,135.2928144,44.67074689,5.232100547,,
-2,13382.33,31.42266586,4.495415138,65.799,1022.054,1.621613389,0.138209848,141.2579278,44.56600642,5.139920882,,
-2,12925.325,31.3655838,4.349799034,66.17,989.427,1.726481862,0.137891917,136.4339861,45.83316979,5.139308571,,
-2,11678.662,31.71915408,3.88644556,63.872,883.342,1.732387065,0.139554969,123.2747656,44.2659053,4.824471744,,
-2,9789.374,32.67277836,3.162641388,57.674,719.602,2.358054399,0.143596434,103.3322811,44.82838158,5.435465913,,
-2,6851.749,33.37053346,2.1673018,53.139,503.704,3.076838252,0.143584361,72.32401722,42.90474764,5.186589246,,
-2,3265.41,34.33938988,1.003751575,46.842,248.198,6.912272615,0.13887387,34.46821667,44.13164039,5.398705058,,
-2,744.327,35.60873488,0.220642071,38.592,59.752,30.89826299,0.131489908,7.856785,43.06867315,5.636602928,,
-2,720.465,37.13087186,0.204813621,28.699,48.93,31.40197979,0.155424246,7.604908333,43.87777574,5.442599898,,
-2,2281.539,36.1083183,0.666962983,35.345,152.772,9.156686331,0.157639565,24.08291167,43.67450071,5.049162886,,
-2,1906.819,35.84875648,0.561456962,37.032,124.76,11.59166279,0.161330025,20.12753389,44.38655603,5.256357028,,
-2,8386.648,33.4111525,2.649586209,52.875,599.387,2.456058993,0.147693775,88.52572889,44.49637922,4.886339436,,
-2,7455.629,33.71287196,2.334369679,50.914,524.278,2.865170935,0.15010797,78.69830611,42.27030621,5.334337967,,
-2,8069.006,33.24067562,2.562307761,53.983,576.659,2.575866403,0.147700532,85.17284111,44.49878331,4.9303339,,
-2,7936.762,33.3665331,2.51080722,53.165,564.672,2.784705186,0.148363886,83.77693222,45.14893969,5.167210111,,
-2,11826.771,32.62138912,3.8268799,58.008,864.179,1.818423679,0.144458658,124.8381383,42.74715472,5.310496763,,
-2,9602.269,33.24052176,3.049208572,53.984,686.705,2.408230007,0.147599455,101.3572839,44.40644907,5.49676134,,
-2,9294.466,33.12481904,2.961774738,54.736,671.478,2.124320387,0.146107917,98.10825222,42.33883449,4.92251057,,
-2,6921.145,33.86396248,2.157353281,49.932,499.983,3.212699314,0.146118029,73.05653056,43.7792942,5.361179751,,
-2,3533.584,34.7220397,1.074215183,44.355,271.673,6.175586891,0.137293519,37.29894222,42.76589568,5.386134325,,
-2,117.418,36.32541476,0.034119699,33.934,7.566,179.3149214,0.163813405,1.239412222,43.99907404,5.051131418,,
-2,646.605,36.9714729,0.184609226,29.735,48.526,32.5482514,0.140651919,6.825275,43.77419523,5.074925202,,
-2,3285.224,35.66197044,0.972390589,38.246,245.243,7.055077485,0.141400017,34.67736444,44.62906922,5.481886524,,
-2,6662.562,34.5751034,2.034037108,45.31,470.849,3.493342115,0.149362202,70.32704333,44.80948008,5.482688526,,
-2,9557.113,33.62917212,2.999795441,51.458,679.421,2.209606699,0.148480305,100.8806372,42.52615755,5.241633493,,
-2,11617.421,32.85910282,3.731944035,56.463,842.905,1.894051291,0.145482982,122.6283328,42.56331202,5.45691444,,
-2,12869.921,32.29628294,4.206340598,60.121,951.664,1.775314531,0.142749086,135.8491661,45.59825408,5.289127917,,
-2,12737.86,32.2941289,4.163456129,60.135,941.814,1.785695547,0.142761935,134.4551889,42.26191557,5.681144095,,
-2,10896.74,32.62692808,3.525343979,57.972,796.055,1.919615118,0.144488942,115.0211444,44.34223653,4.979368318,,
-2,9309.447,33.09681652,2.969058518,54.918,669.139,2.189875534,0.146854966,98.266385,44.42845284,4.843543688,,
-2,8429.058,33.5273168,2.653758144,52.12,599.318,2.595581514,0.14845773,88.97339,45.91542576,5.029631818,,
-2,6533.947,34.16214316,2.018885063,47.994,465.206,3.302150496,0.148255699,68.96944056,42.62994493,5.342429428,,
-2,2637.711,35.39871598,0.78653997,39.957,183.121,8.193730997,0.152044304,27.842505,44.33088242,5.146164114,,
-2,266.039,36.5052771,0.076925575,32.765,17.044,86.58577001,0.164761174,2.808189444,44.09579782,5.514113756,,
-2,107.983,37.46921,0.030420192,23.5,6.619,213.0895708,0.172204344,1.139820556,44.66755362,5.437590673,,
-2,1401.226,37.43259132,0.395129441,26.738,87.208,15.16448417,0.169602776,14.79071889,43.23721775,5.187512844,,
-2,2297.246,36.99578278,0.655445187,29.577,144.923,9.951486507,0.167321321,24.24870778,45.37404423,5.318253913,,
-2,3894.397,36.54251122,1.124923343,32.523,249.348,5.585618498,0.164860051,41.10752389,44.71908496,5.134517982,,
-2,4332.021,36.21186608,1.262759788,34.672,280.171,5.069490854,0.16321064,45.72688833,44.58775861,5.199006396,,
-2,3270.424,36.3191065,0.95049536,33.975,210.77,6.721101521,0.163785843,34.52114222,43.91722605,5.283122874,,
-2,3635.92,36.2560239,1.058559418,34.385,234.796,6.112345033,0.163457451,38.37915556,45.30151929,5.178339369,,
-2,4938.205,35.8936836,1.452219221,36.74,322.633,4.584546026,0.16156282,52.12549722,43.59307638,5.481873751,,
-2,4315.579,35.85660334,1.270430817,36.981,282.315,4.699834373,0.161356406,45.55333389,44.06883041,4.858153086,,
-2,3600.415,36.06816084,1.053682241,35.606,234.008,6.260059998,0.16240633,38.00438056,44.98638926,5.288481836,,
-2,2724.716,36.32510704,0.791763424,33.936,175.772,7.889183314,0.163626124,28.76089111,43.84808417,5.174683149,,
-2,2437.005,36.57251392,0.703368156,32.328,160.569,8.426414253,0.160204907,25.72394167,45.36592418,4.77804856,,
-2,707.552,37.34550656,0.199986695,27.304,45.585,30.49324845,0.16383908,7.468604444,43.01873662,5.294019042,,
-2,663.76,37.64445654,0.186119185,24.639,48.59,33.17479659,0.144193364,7.006355556,45.18060296,5.14456216,,
-2,3224.367,36.66344518,0.928308424,31.737,231.113,6.613043194,0.147265558,34.034985,44.17503257,5.095068703,,
-2,6818.272,34.79066126,2.068677234,43.909,479.424,3.466215183,0.150118995,71.97064889,45.718888,5.456514075,,
-2,9695.057,33.39868984,3.06409363,52.956,695.184,2.285210589,0.147208096,102.3367128,45.00747576,5.196046561,,
-2,11322.007,31.5694483,3.785624403,64.845,861.373,2.048651407,0.138743696,119.5100739,46.55450496,5.259093214,,
-2,12286.155,30.8940029,4.197811209,69.235,957.625,1.843376054,0.135425863,129.6871917,44.22727223,5.40531332,,
-2,13022.759,31.48144038,4.366460189,65.417,992.388,1.708852481,0.138516846,137.4624561,43.63193321,5.383741721,,
-2,12588.256,31.61314454,4.203189448,64.561,954.661,1.666999211,0.139186618,132.8760356,42.79176948,5.17632828,,
-2,11074.572,32.83017714,3.560695378,56.651,803.929,1.953118725,0.145408687,116.89826,43.29832541,5.273094938,,
-2,9792.636,33.25590776,3.108221074,53.884,705.095,2.329225611,0.146599697,103.3667133,45.7914577,5.257845198,,
-2,6895.929,34.24984336,2.125275754,47.424,491.99,3.198117155,0.147950897,72.79036167,43.60754778,5.338344306,,
-2,3450.298,35.1443854,1.036291055,41.61,260.919,6.194753144,0.139582829,36.41981222,42.72309953,5.280790691,,
-2,698.292,36.32095282,0.202936857,33.963,57.853,30.06889032,0.127406703,7.37086,44.06666768,5.029506259,,
-2,629.838,37.64168706,0.176620405,24.621,47.917,33.85472851,0.138745957,6.64829,44.93345421,5.009097497,,
-2,3363.094,36.61051734,0.969648291,32.081,244.248,6.712389876,0.145341315,35.49932556,44.94793625,5.301362717,,
-2,6773.45,34.79804654,2.054641995,43.861,475.896,2.988007642,0.150237715,71.49752778,44.09147521,4.845271299,,
-2,9448.513,32.791866,3.041434235,56.9,692.248,2.224632334,0.144073083,99.73430389,44.14630858,5.025837141,,
-2,11320.809,31.57191006,3.784928695,64.829,861.206,1.969528519,0.138755917,119.4974283,43.88732639,5.362677848,,
-2,12411.387,30.8447677,4.247368185,69.555,969.233,1.741740977,0.135167792,131.009085,45.53547281,5.011123803,,
-2,12816.237,30.59920714,4.42111134,71.151,1010.258,1.799479269,0.133908865,135.2825017,44.6963242,5.446489428,,
-2,12380.254,30.57028146,4.274754848,71.339,977.144,1.751005073,0.133737155,130.6804589,45.37004963,5.043462557,,
-2,10684.541,31.25034266,3.608960943,66.919,822.291,2.091216941,0.137154932,112.7812661,44.08665001,5.349694165,,
-2,9291.811,31.88624604,3.075941492,62.786,703.01,2.449620238,0.139514697,98.08022722,44.42777939,5.407862216,,
-2,5072.549,33.72102654,1.587839347,50.861,362.233,4.371617513,0.147815281,53.54357278,44.48866529,5.261385545,,
-2,2450.428,35.2190075,0.734422425,41.125,170.486,8.683660056,0.151717026,25.86562889,43.66513682,5.143882392,,
-2,676.193,36.70652598,0.19445024,31.457,44.379,34.26756565,0.160832664,7.137592778,45.8611802,5.333223611,,
-2,678.671,37.63953302,0.190325141,24.607,47.419,32.87948766,0.151073398,7.163749444,45.35462291,5.193305474,,
-2,3260.417,36.36264888,0.946452303,33.692,232.632,6.534716758,0.147939719,34.41551278,42.79810965,5.254802839,,
-2,6446.483,34.29877084,1.983925598,47.106,458.179,3.167784185,0.148514466,68.04620944,44.95140121,4.795305603,,
-2,9154.515,32.75893996,2.949759418,57.114,670.827,2.263613757,0.144047559,96.63099167,44.37043965,4.929751516,,
-2,11481.746,32.52584206,3.726151272,58.629,843.069,2.064197423,0.143755977,121.1962078,44.7376689,5.591996766,,
-2,12779.829,31.80516182,4.241393135,63.313,962.289,1.549654213,0.1401847,134.898195,44.53403726,4.694062544,,
-2,13476.531,32.10534268,4.430797487,61.362,1003.358,1.621525255,0.141776187,142.2522717,43.89850651,5.254521609,,
-2,13030.568,32.05364572,4.291083942,61.698,972.151,1.678303206,0.141485103,137.5448844,43.65234151,5.288193315,,
-2,11828.721,32.42767938,3.850374867,59.267,871.672,1.895298755,0.143240487,124.8587217,45.08708391,5.248611336,,
-2,9763.434,33.0665061,3.116702735,55.115,707.97,2.28715468,0.145568979,103.05847,44.65615257,5.278346843,,
-2,6878.536,34.08567474,2.130125616,48.491,494.518,3.421264589,0.146823309,72.60676889,45.09334541,5.508727842,,
-2,3047.651,35.15654034,0.91504025,41.531,223.731,7.102685415,0.143787179,32.16964944,44.45237396,5.140128177,,
-2,633.369,36.24033018,0.184478498,34.487,54.198,32.2994134,0.123354398,6.685561667,42.24705643,5.111355401,,
-2,611.969,37.62568562,0.171682527,25.483,46.514,33.67710268,0.138875882,6.459672778,45.29831605,4.802453655,,
-2,3310.726,36.15324542,0.966622825,35.053,243.687,6.344767549,0.143407536,34.94655222,43.44034845,5.10418904,,
-2,6720.451,34.4881725,2.056881787,45.875,476.744,3.261667497,0.148797035,70.93809389,44.35417715,5.216565609,,
-2,9602.334,33.26621638,3.046874007,53.817,691.56,2.286277219,0.146564246,101.35797,44.72678014,5.181066401,,
-2,11848.738,32.7172439,3.822755138,57.385,864.115,1.794565178,0.144737694,125.0700122,44.65382034,5.026362515,,
-2,13127.86,32.0864179,4.31870756,61.485,978.251,1.752206706,0.141652659,138.5718556,43.92172537,5.528164764,,
-2,13490.233,31.75377258,4.484409011,63.647,1017.561,1.644250973,0.139939428,142.3969039,45.67711713,5.125898098,,
-2,13088.737,31.85978212,4.336466898,62.958,983.538,1.720166625,0.14047133,138.1588906,45.81950388,5.186793664,,
-2,11939.404,32.4949162,3.878361817,58.83,877.692,1.927137202,0.143589143,126.0270422,44.59594616,5.446042129,,
-2,9881.204,33.23067472,3.138714415,54.048,712.337,2.311988096,0.146421705,104.3015978,44.41255512,5.429636998,,
-2,3692.494,35.02529776,1.112804974,42.384,249.72,6.046388831,0.156080112,38.97632556,45.89831125,5.134524846,,
-2,3258.006,35.42502604,0.970784419,39.786,241.578,6.618576997,0.14235594,34.39006333,43.76042954,5.201349358,,
-2,652.293,36.6222107,0.188009267,32.005,50.248,33.65872523,0.137026648,6.885315,43.46177585,5.332293058,,
-2,619.785,37.43136044,0.174777911,23.254,42.127,36.80723927,0.155296484,6.542175,43.61688056,5.520784556,,
-2,2797.374,36.45404172,0.810001725,33.098,194.186,7.81983227,0.152059555,29.52783667,46.57772041,4.957364337,,
-2,6330.652,34.38493244,1.943396254,46.546,448.855,3.587686327,0.148875581,66.82354889,43.34548563,5.530955051,,
-2,7214.608,33.52085468,2.271845282,52.162,512.613,2.826685172,0.148560796,76.15419556,43.85477863,4.908562809,,
-2,9367.342,33.34745446,2.965068863,53.289,667.44,2.35266947,0.148144401,98.87749889,43.97943251,5.289428708,,
-2,11949.039,32.20396694,3.916559262,60.721,886.515,1.788559478,0.142274801,126.128745,45.25939686,4.984351934,,
-2,11634.648,32.6980114,3.755891202,57.51,847.715,1.80940972,0.144872007,122.8101733,43.38345781,5.122088754,,
-2,13107.163,32.27012674,4.287351839,60.291,970.113,1.58272626,0.142615744,138.3533872,42.9617771,5.096985134,,
-2,12029.77,32.70370422,3.882768285,57.473,877.712,1.881940787,0.144672632,126.9809056,45.07728731,5.301351513,,
-2,9883.93,33.3596094,3.127445857,53.21,709.425,2.067479916,0.147063287,104.3303722,42.54058079,5.070474948,,
-2,6906.73,34.40339564,2.119103968,46.426,491.355,3.287762019,0.148374133,72.90437222,44.41901784,5.396162221,,
-2,3402.076,35.71151336,1.005580521,37.924,255.044,6.804321241,0.14080238,35.91080222,45.23733607,5.40148151,,
-2,614.484,36.84776946,0.17602748,30.539,50.571,37.7378424,0.128259675,6.48622,44.56768861,5.492228916,,
-2,604.352,37.58891308,0.169711508,24.278,41.557,34.72078418,0.153506536,6.379271111,43.49849426,5.091976153,,
-2,2958.466,36.64698216,0.852137076,31.844,207.025,7.468852011,0.150842904,31.22825222,44.78361699,5.208136593,,
-2,5352.043,35.33194074,1.59894379,40.391,363.115,4.268151397,0.155580979,56.49378722,43.35638198,5.561442764,,
-2,6939.477,34.24338124,2.139100531,47.466,480.655,3.242651119,0.152396282,73.250035,44.05031125,5.392114181,,
-2,11059.309,33.05127396,3.532001541,55.214,796.606,1.965474783,0.146543147,116.7371506,43.42334742,5.283883884,,
-2,13287.586,32.06780084,4.373790798,61.606,990.83,1.625725228,0.14155592,140.2578522,42.92714301,5.3118077,,
-2,12549.378,32.03779814,4.134667935,61.801,936.663,1.834578038,0.141422963,132.4656567,45.06516618,5.392603758,,
-2,8317.348,32.7734028,2.678825553,57.02,604.396,2.477328295,0.145259447,87.79422889,42.96632612,5.061990331,,
-2,11710.947,31.64191636,3.906702434,64.374,888.469,2.066525528,0.139133219,123.6155517,45.70074638,5.589726939,,
-2,9657.352,32.32459318,3.153596241,59.937,719.442,2.107494076,0.14169136,101.9387156,43.33101284,4.958001787,,
-2,6609.305,32.75817066,2.129694202,57.119,498.28,3.124670191,0.140011411,69.76488611,44.18117212,4.934053343,,
-2,3287.51,34.44555328,1.007430311,46.152,258.017,6.083835551,0.134493055,34.70149444,43.43614381,4.860426526,,
-2,587.686,36.3714189,0.170555684,33.635,49.385,39.52431228,0.125612073,6.203352222,44.07303908,5.563111497,,
-2,594.072,37.64722602,0.166566323,25.343,42.233,37.02659548,0.148480099,6.27076,44.01485359,5.275148613,,
-2,2824.453,36.3752654,0.819613829,33.61,197.691,7.080003782,0.150809448,29.81367056,44.87556299,4.703693641,,
-2,5485.878,34.96221516,1.656259185,42.794,377.592,4.024703788,0.153357301,57.90649,43.88042121,5.311172117,,
